Decimel Year,Year,Month,Day,Hour,Minute,CO (ppb),CO2 (ppm),COS (ppt)
2019.261121,2019,4,6,7,25,1285.5,665.3,514.7
2019.261178,2019,4,6,7,55,1049.2,631.4,509.1
2019.261235,2019,4,6,8,25,783.1,567.8,506.2
2019.261292,2019,4,6,8,55,457.7,492.7,508.3
2019.261349,2019,4,6,9,25,423.7,478.8,500.4
2019.261406,2019,4,6,9,55,489.7,478.2,501.7
2019.261463,2019,4,6,10,25,377.0,467.1,501.4
2019.26152,2019,4,6,10,55,310.6,461.9,496.7
2019.261577,2019,4,6,11,25,268.2,454.2,492.7
2019.261634,2019,4,6,11,55,199.7,441.1,494.7
2019.261692,2019,4,6,12,25,188.1,439.1,492.7
2019.261749,2019,4,6,12,55,251.2,445.3,500.0
2019.261806,2019,4,6,13,25,526.1,472.5,529.9
2019.261863,2019,4,6,13,55,420.1,465.7,512.3
2019.26192,2019,4,6,14,25,429.8,465.9,514.2
2019.261977,2019,4,6,14,55,464.0,476.0,522.8
2019.262034,2019,4,6,15,25,642.8,482.5,528.4
2019.262091,2019,4,6,15,55,407.0,464.5,507.6
2019.262148,2019,4,6,16,25,340.4,458.4,502.9
2019.262205,2019,4,6,16,55,346.2,455.3,503.0
2019.262262,2019,4,6,17,25,319.0,453.4,498.7
2019.26232,2019,4,6,17,55,329.1,455.0,500.6
2019.262377,2019,4,6,18,25,322.9,456.1,497.8
2019.262434,2019,4,6,18,55,332.3,457.6,500.3
2019.262491,2019,4,6,19,25,326.7,457.5,501.3
2019.262548,2019,4,6,19,55,413.2,468.5,506.2
2019.262605,2019,4,6,20,25,596.9,481.7,514.0
2019.262662,2019,4,6,20,55,737.2,492.3,521.9
2019.262719,2019,4,6,21,25,755.7,498.7,514.3
2019.262776,2019,4,6,21,55,757.6,502.4,506.6
2019.262833,2019,4,6,22,25,774.3,546.6,500.2
2019.26289,2019,4,6,22,55,754.9,526.6,500.3
2019.262947,2019,4,6,23,25,812.8,531.5,492.5
2019.263004,2019,4,6,23,55,600.3,506.0,487.3
2019.263061,2019,4,7,0,25,417.3,480.8,484.7
2019.263119,2019,4,7,0,55,342.7,466.8,483.7
2019.263176,2019,4,7,1,25,276.3,455.5,480.8
2019.263233,2019,4,7,1,55,273.0,454.6,477.9
2019.26329,2019,4,7,2,25,269.3,455.5,478.3
2019.263347,2019,4,7,2,55,237.1,453.7,476.4
2019.263404,2019,4,7,3,25,241.4,455.3,475.9
2019.263461,2019,4,7,3,55,251.0,456.9,474.8
2019.263518,2019,4,7,4,25,301.7,461.3,475.8
2019.263575,2019,4,7,4,55,253.6,459.5,472.3
2019.263632,2019,4,7,5,25,235.3,460.2,468.4
2019.263689,2019,4,7,5,55,248.6,463.4,466.8
2019.263746,2019,4,7,6,25,230.6,460.8,463.2
2019.263804,2019,4,7,6,55,240.7,463.6,461.6
2019.263861,2019,4,7,7,25,249.5,463.4,459.9
2019.263918,2019,4,7,7,55,238.1,458.6,460.8
2019.263975,2019,4,7,8,25,236.7,455.9,461.8
2019.264032,2019,4,7,8,55,231.8,455.0,460.2
2019.264089,2019,4,7,9,25,242.4,455.1,461.1
2019.264146,2019,4,7,9,55,254.8,456.6,459.4
2019.264203,2019,4,7,10,25,239.3,454.6,462.5
2019.26426,2019,4,7,10,55,219.3,449.8,467.1
2019.264317,2019,4,7,11,25,206.9,447.2,470.0
2019.264374,2019,4,7,11,55,204.2,445.8,475.4
2019.264431,2019,4,7,12,25,203.6,443.7,476.3
2019.264488,2019,4,7,12,55,184.1,440.8,483.4
2019.264546,2019,4,7,13,25,177.0,439.6,492.2
2019.264603,2019,4,7,13,55,188.1,440.3,495.8
2019.26466,2019,4,7,14,25,191.8,442.3,496.1
2019.264717,2019,4,7,14,55,190.2,444.8,497.0
2019.264774,2019,4,7,15,25,195.9,447.1,485.7
2019.264831,2019,4,7,15,55,193.2,446.7,486.6
2019.264888,2019,4,7,16,25,189.0,445.0,492.5
2019.264945,2019,4,7,16,55,186.8,444.9,494.3
2019.265002,2019,4,7,17,25,192.9,445.9,490.7
2019.265059,2019,4,7,17,55,196.1,447.3,487.4
2019.265116,2019,4,7,18,25,185.4,446.0,484.8
2019.265173,2019,4,7,18,55,196.7,446.8,483.2
2019.265231,2019,4,7,19,25,208.5,449.1,482.9
2019.265288,2019,4,7,19,55,192.5,445.9,485.4
2019.265345,2019,4,7,20,25,174.4,444.4,484.1
2019.265402,2019,4,7,20,55,181.7,446.3,484.0
2019.265459,2019,4,7,21,25,181.7,448.1,482.6
2019.265516,2019,4,7,21,55,197.6,452.8,480.1
2019.265573,2019,4,7,22,25,188.2,452.1,479.9
2019.26563,2019,4,7,22,55,197.8,454.9,479.1
2019.265687,2019,4,7,23,25,216.1,458.4,478.0
2019.265744,2019,4,7,23,55,202.2,458.1,476.4
2019.265801,2019,4,8,0,25,214.4,458.8,475.7
2019.265858,2019,4,8,0,55,232.1,461.4,473.4
2019.265915,2019,4,8,1,25,228.1,466.6,472.5
2019.265973,2019,4,8,1,55,239.4,470.3,473.4
2019.26603,2019,4,8,2,25,232.5,472.6,470.4
2019.266087,2019,4,8,2,55,207.1,464.9,469.0
2019.266144,2019,4,8,3,25,200.0,462.9,480.1
2019.266201,2019,4,8,3,55,201.4,462.0,489.8
2019.266258,2019,4,8,4,25,194.8,460.5,490.1
2019.266315,2019,4,8,4,55,257.4,470.7,482.4
2019.266372,2019,4,8,5,25,314.1,481.0,477.1
2019.266429,2019,4,8,5,55,546.6,500.1,472.5
2019.266486,2019,4,8,6,25,384.6,491.2,467.5
2019.266543,2019,4,8,6,55,352.7,490.6,463.1
2019.2666,2019,4,8,7,25,352.7,483.3,465.4
2019.266657,2019,4,8,7,55,337.7,477.6,469.1
2019.266715,2019,4,8,8,25,323.3,472.7,473.4
2019.266772,2019,4,8,8,55,283.2,469.5,475.1
2019.266829,2019,4,8,9,25,256.8,460.8,477.8
2019.266886,2019,4,8,9,55,239.9,457.6,480.5
2019.266943,2019,4,8,10,25,241.3,457.5,482.1
2019.267,2019,4,8,10,55,224.0,451.0,484.2
2019.267057,2019,4,8,11,25,200.0,444.9,495.3
2019.267114,2019,4,8,11,55,198.5,441.6,501.7
2019.267171,2019,4,8,12,25,190.7,439.2,505.5
2019.267228,2019,4,8,12,55,186.0,439.2,507.9
2019.267285,2019,4,8,13,25,182.9,437.9,508.7
2019.267342,2019,4,8,13,55,185.4,438.0,511.7
2019.267399,2019,4,8,14,25,235.6,448.7,496.8
2019.267457,2019,4,8,14,55,236.2,448.8,498.7
2019.267514,2019,4,8,15,25,243.8,446.9,501.5
2019.267571,2019,4,8,15,55,378.2,460.2,520.5
2019.267628,2019,4,8,16,25,451.0,470.2,524.2
2019.267685,2019,4,8,16,55,179.3,435.0,512.2
2019.267742,2019,4,8,17,25,178.0,437.8,510.9
2019.267799,2019,4,8,17,55,192.6,440.9,511.3
2019.267856,2019,4,8,18,25,188.3,440.2,512.3
2019.267913,2019,4,8,18,55,188.3,442.3,510.0
2019.26797,2019,4,8,19,25,217.2,446.5,503.9
2019.268027,2019,4,8,19,55,205.1,444.8,504.5
2019.268084,2019,4,8,20,25,206.8,445.6,506.6
2019.268142,2019,4,8,20,55,216.0,447.9,507.5
2019.268199,2019,4,8,21,25,202.1,447.9,510.1
2019.268256,2019,4,8,21,55,189.2,445.8,508.3
2019.268313,2019,4,8,22,25,173.3,445.1,506.2
2019.26837,2019,4,8,22,55,178.2,447.3,506.6
2019.268427,2019,4,8,23,25,175.0,447.2,503.8
2019.268484,2019,4,8,23,55,172.9,444.2,504.2
2019.268541,2019,4,9,0,25,179.4,448.0,502.7
2019.268598,2019,4,9,0,55,185.1,447.1,501.5
2019.268655,2019,4,9,1,25,156.8,440.3,502.3
2019.268712,2019,4,9,1,55,151.9,439.9,496.0
2019.268769,2019,4,9,2,25,152.3,440.9,489.6
2019.268827,2019,4,9,2,55,152.4,440.7,491.8
2019.268884,2019,4,9,3,25,157.4,441.4,493.2
2019.268941,2019,4,9,3,55,171.7,447.7,491.9
2019.268998,2019,4,9,4,25,188.5,455.7,494.1
2019.269055,2019,4,9,4,55,230.3,453.6,492.6
2019.269112,2019,4,9,5,25,276.2,460.0,495.4
2019.269169,2019,4,9,5,55,474.6,486.5,495.2
2019.269226,2019,4,9,6,25,424.0,484.9,492.0
2019.269283,2019,4,9,6,55,470.3,492.7,494.8
2019.26934,2019,4,9,7,25,400.3,473.2,492.7
2019.269397,2019,4,9,7,55,318.1,463.0,493.9
2019.269454,2019,4,9,8,25,236.4,448.5,500.9
2019.269511,2019,4,9,8,55,206.0,442.7,500.4
2019.269568,2019,4,9,9,25,207.7,442.4,501.4
2019.269626,2019,4,9,9,55,210.9,442.7,499.6
2019.269683,2019,4,9,10,25,190.3,442.0,497.9
2019.26974,2019,4,9,10,55,180.1,439.6,501.7
2019.269797,2019,4,9,11,25,167.7,436.9,502.8
2019.269854,2019,4,9,11,55,160.3,434.7,506.8
2019.269911,2019,4,9,12,25,157.8,433.6,506.7
2019.269968,2019,4,9,12,55,155.8,433.0,509.6
2019.270025,2019,4,9,13,25,154.1,431.7,511.2
2019.270082,2019,4,9,13,55,154.7,431.9,512.0
2019.270139,2019,4,9,14,25,159.2,431.7,513.2
2019.270196,2019,4,9,14,55,160.6,432.0,515.1
2019.270253,2019,4,9,15,25,174.8,431.4,515.2
2019.270311,2019,4,9,15,55,163.1,431.1,513.9
2019.270368,2019,4,9,16,25,162.4,431.0,517.3
2019.270425,2019,4,9,16,55,164.1,431.5,514.5
2019.270482,2019,4,9,17,25,166.8,430.8,515.1
2019.270539,2019,4,9,17,55,163.7,431.1,517.1
2019.270596,2019,4,9,18,25,167.9,432.3,512.9
2019.270653,2019,4,9,18,55,168.1,432.6,513.2
2019.27071,2019,4,9,19,25,175.2,435.4,515.8
2019.270767,2019,4,9,19,55,204.0,437.7,512.6
2019.270824,2019,4,9,20,25,206.4,441.7,514.0
2019.270881,2019,4,9,20,55,202.5,443.4,514.0
2019.270938,2019,4,9,21,25,178.8,439.5,509.0
2019.270996,2019,4,9,21,55,157.5,436.8,490.4
2019.271053,2019,4,9,22,25,152.3,436.8,474.7
2019.27111,2019,4,9,22,55,146.5,434.2,475.9
2019.271167,2019,4,9,23,25,146.3,433.9,477.4
2019.271224,2019,4,9,23,55,145.6,433.3,476.7
2019.271281,2019,4,10,0,25,146.5,433.3,478.0
2019.271338,2019,4,10,0,55,147.2,434.8,473.8
2019.271395,2019,4,10,1,25,149.1,434.5,471.8
2019.271452,2019,4,10,1,55,145.7,434.3,473.6
2019.271509,2019,4,10,2,25,148.6,435.5,473.7
2019.271566,2019,4,10,2,55,149.6,435.1,477.0
2019.271623,2019,4,10,3,25,152.4,436.1,480.1
2019.27168,2019,4,10,3,55,152.1,435.7,485.3
2019.271737,2019,4,10,4,25,155.3,436.0,486.1
2019.271795,2019,4,10,4,55,162.7,436.5,486.2
2019.271852,2019,4,10,5,25,162.3,434.8,487.3
2019.271909,2019,4,10,5,55,164.9,435.7,487.2
2019.271966,2019,4,10,6,25,183.1,439.3,485.9
2019.272023,2019,4,10,6,55,177.1,440.2,485.2
2019.27208,2019,4,10,7,25,162.7,436.7,485.6
2019.272137,2019,4,10,7,55,176.0,437.9,487.4
2019.272194,2019,4,10,8,25,162.3,436.4,487.7
2019.272251,2019,4,10,8,55,163.7,436.7,490.0
2019.272308,2019,4,10,9,25,160.4,437.1,484.0
2019.272365,2019,4,10,9,55,165.8,437.4,483.9
2019.272422,2019,4,10,10,25,164.2,437.0,480.2
2019.27248,2019,4,10,10,55,160.9,437.8,478.3
2019.272537,2019,4,10,11,25,163.4,439.4,477.3
2019.272594,2019,4,10,11,55,159.7,438.6,476.8
2019.272651,2019,4,10,12,25,162.2,438.7,475.9
2019.272708,2019,4,10,12,55,167.5,441.6,473.0
2019.272765,2019,4,10,13,25,175.9,443.2,470.0
2019.272822,2019,4,10,13,55,191.2,444.7,468.4
2019.272879,2019,4,10,14,25,181.8,442.9,469.3
2019.272936,2019,4,10,14,55,174.3,440.7,470.5
2019.272993,2019,4,10,15,25,171.8,440.1,470.8
2019.27305,2019,4,10,15,55,182.5,441.5,472.4
2019.273107,2019,4,10,16,25,183.2,443.0,474.5
2019.273165,2019,4,10,16,55,181.3,440.8,480.0
2019.273222,2019,4,10,17,25,180.9,440.3,479.6
2019.273279,2019,4,10,17,55,182.7,440.5,481.5
2019.273336,2019,4,10,18,25,176.3,439.6,486.8
2019.273393,2019,4,10,18,55,178.0,439.5,487.8
2019.27345,2019,4,10,19,25,174.2,439.0,485.8
2019.273507,2019,4,10,19,55,176.8,439.2,484.0
2019.273564,2019,4,10,20,25,176.6,438.7,487.0
2019.273621,2019,4,10,20,55,176.3,439.1,487.1
2019.273678,2019,4,10,21,25,174.0,439.2,487.1
2019.273735,2019,4,10,21,55,174.0,438.9,484.7
2019.273792,2019,4,10,22,25,178.9,439.1,484.9
2019.273849,2019,4,10,22,55,172.9,438.4,487.5
2019.273907,2019,4,10,23,25,168.2,438.1,489.0
2019.273964,2019,4,10,23,55,163.9,437.3,489.6
2019.274021,2019,4,11,0,25,165.6,437.7,490.2
2019.274078,2019,4,11,0,55,164.9,438.4,491.6
2019.274135,2019,4,11,1,25,170.4,439.2,491.8
2019.274192,2019,4,11,1,55,179.1,439.8,494.7
2019.274249,2019,4,11,2,25,192.0,440.1,497.6
2019.274306,2019,4,11,2,55,198.0,440.2,501.2
2019.274363,2019,4,11,3,25,193.5,439.8,501.3
2019.27442,2019,4,11,3,55,189.0,440.4,500.5
2019.274477,2019,4,11,4,25,188.2,441.8,500.0
2019.274534,2019,4,11,4,55,172.3,440.0,500.3
2019.274591,2019,4,11,5,25,167.2,440.4,498.2
2019.274649,2019,4,11,5,55,174.5,440.8,499.8
2019.274706,2019,4,11,6,25,175.7,440.7,499.6
2019.274763,2019,4,11,6,55,193.9,441.8,500.6
2019.27482,2019,4,11,7,25,191.7,441.5,500.9
2019.274877,2019,4,11,7,55,190.7,441.1,502.5
2019.274934,2019,4,11,8,25,193.8,441.1,501.4
2019.274991,2019,4,11,8,55,185.5,440.0,501.5
2019.275048,2019,4,11,9,25,205.8,440.9,506.5
2019.275105,2019,4,11,9,55,183.0,438.3,515.5
2019.275162,2019,4,11,10,25,184.1,438.3,522.3
2019.275219,2019,4,11,10,55,197.1,438.4,523.8
2019.275276,2019,4,11,11,25,183.0,438.6,527.8
2019.275333,2019,4,11,11,55,187.5,439.2,531.7
2019.275391,2019,4,11,12,25,193.9,439.8,535.8
2019.275448,2019,4,11,12,55,195.8,440.2,538.5
2019.275505,2019,4,11,13,25,199.3,440.5,540.8
2019.275562,2019,4,11,13,55,216.2,440.8,545.2
2019.275619,2019,4,11,14,25,219.3,441.9,544.5
2019.275676,2019,4,11,14,55,233.0,444.3,546.1
2019.275733,2019,4,11,15,25,268.6,449.3,548.6
2019.27579,2019,4,11,15,55,376.8,455.5,555.4
2019.275847,2019,4,11,16,25,405.8,455.5,554.0
2019.275904,2019,4,11,16,55,329.6,454.1,546.8
2019.275961,2019,4,11,17,25,357.2,453.7,538.8
2019.276018,2019,4,11,17,55,310.5,455.5,528.5
2019.276076,2019,4,11,18,25,393.7,465.2,532.6
2019.276133,2019,4,11,18,55,500.8,475.7,551.1
2019.27619,2019,4,11,19,25,522.0,476.8,556.9
2019.276247,2019,4,11,19,55,457.2,477.2,552.9
2019.276304,2019,4,11,20,25,317.2,461.1,537.6
2019.276361,2019,4,11,20,55,229.9,451.0,522.8
2019.276418,2019,4,11,21,25,289.9,462.6,519.4
2019.276475,2019,4,11,21,55,359.4,469.3,521.6
2019.276532,2019,4,11,22,25,353.3,470.7,518.0
2019.276589,2019,4,11,22,55,400.6,481.6,517.1
2019.276646,2019,4,11,23,25,435.9,487.6,516.6
2019.276703,2019,4,11,23,55,421.3,492.9,511.7
2019.276761,2019,4,12,0,25,315.3,471.2,500.5
2019.276818,2019,4,12,0,55,301.9,474.3,495.6
2019.276875,2019,4,12,1,25,201.1,452.6,487.2
2019.276932,2019,4,12,1,55,146.9,441.5,481.4
2019.276989,2019,4,12,2,25,207.1,445.5,479.5
2019.277046,2019,4,12,2,55,154.4,443.5,476.4
2019.277103,2019,4,12,3,25,149.3,441.5,476.1
2019.27716,2019,4,12,3,55,156.9,441.9,474.4
2019.277217,2019,4,12,4,25,157.8,440.7,478.8
2019.277274,2019,4,12,4,55,151.4,440.1,480.2
2019.277331,2019,4,12,5,25,183.5,438.6,481.9
2019.277388,2019,4,12,5,55,210.1,440.3,483.1
2019.277445,2019,4,12,6,25,182.5,441.2,484.3
2019.277503,2019,4,12,6,55,204.2,442.8,485.3
2019.27756,2019,4,12,7,25,202.1,443.7,484.8
2019.277617,2019,4,12,7,55,209.4,444.1,485.2
2019.277674,2019,4,12,8,25,189.1,439.7,487.9
2019.277731,2019,4,12,8,55,153.3,434.6,492.7
2019.277788,2019,4,12,9,25,147.1,432.8,498.0
2019.277845,2019,4,12,9,55,149.4,433.0,497.3
2019.277902,2019,4,12,10,25,147.7,433.2,496.4
2019.277959,2019,4,12,10,55,149.7,433.0,497.5
2019.278016,2019,4,12,11,25,149.9,433.2,497.4
2019.278073,2019,4,12,11,55,148.3,433.1,497.9
2019.27813,2019,4,12,12,25,148.6,433.3,497.7
2019.278187,2019,4,12,12,55,146.8,432.3,501.5
2019.278245,2019,4,12,13,25,143.6,431.0,505.7
2019.278302,2019,4,12,13,55,150.6,431.9,506.3
2019.278359,2019,4,12,14,25,151.4,431.3,508.4
2019.278416,2019,4,12,14,55,156.3,431.7,507.1
2019.278473,2019,4,12,15,25,167.2,431.9,506.6
2019.27853,2019,4,12,15,55,153.8,431.8,506.6
2019.278587,2019,4,12,16,25,166.2,431.7,505.1
2019.278644,2019,4,12,16,55,169.2,431.6,505.2
2019.278701,2019,4,12,17,25,161.4,431.1,504.0
2019.278758,2019,4,12,17,55,156.8,431.0,503.3
2019.278815,2019,4,12,18,25,157.4,431.5,503.4
2019.278872,2019,4,12,18,55,156.4,431.8,503.6
2019.27893,2019,4,12,19,25,170.3,432.6,503.1
2019.278987,2019,4,12,19,55,165.7,432.3,501.3
2019.279044,2019,4,12,20,25,171.3,433.8,501.3
2019.279101,2019,4,12,20,55,156.5,434.1,497.7
2019.279158,2019,4,12,21,25,177.4,437.8,497.0
2019.279215,2019,4,12,21,55,171.4,436.0,497.5
2019.279272,2019,4,12,22,25,169.5,435.6,498.2
2019.279329,2019,4,12,22,55,165.1,435.3,498.6
2019.279386,2019,4,12,23,25,160.6,435.0,497.0
2019.279443,2019,4,12,23,55,158.0,435.6,497.7
2019.2795,2019,4,13,0,25,185.5,437.7,495.7
2019.279557,2019,4,13,0,55,161.0,436.1,496.7
2019.279614,2019,4,13,1,25,158.1,435.4,496.4
2019.279672,2019,4,13,1,55,156.3,434.7,496.9
2019.279729,2019,4,13,2,25,159.9,433.9,497.8
2019.279786,2019,4,13,2,55,154.8,433.1,498.6
2019.279843,2019,4,13,3,25,167.4,434.7,499.3
2019.2799,2019,4,13,3,55,148.5,435.3,500.3
2019.279957,2019,4,13,4,25,167.3,436.6,502.4
2019.280014,2019,4,13,4,55,155.7,436.9,502.9
2019.280071,2019,4,13,5,25,208.9,438.2,508.5
2019.280128,2019,4,13,5,55,168.3,438.5,510.8
2019.280185,2019,4,13,6,25,185.2,438.5,506.3
2019.280242,2019,4,13,6,55,171.3,437.9,506.2
2019.280299,2019,4,13,7,25,167.8,437.1,502.2
2019.280356,2019,4,13,7,55,166.7,434.8,500.0
2019.280414,2019,4,13,8,25,159.9,432.7,500.0
2019.280471,2019,4,13,8,55,163.1,431.0,500.8
2019.280528,2019,4,13,9,25,171.8,430.8,499.4
2019.280585,2019,4,13,9,55,160.1,431.2,499.3
2019.280642,2019,4,13,10,25,154.6,431.5,500.9
2019.280699,2019,4,13,10,55,156.2,430.4,501.1
2019.280756,2019,4,13,11,25,162.7,430.1,501.0
2019.280813,2019,4,13,11,55,147.0,429.3,502.9
2019.28087,2019,4,13,12,25,159.8,429.5,503.3
2019.280927,2019,4,13,12,55,147.7,429.1,504.5
2019.280984,2019,4,13,13,25,147.8,429.1,505.2
2019.281041,2019,4,13,13,55,148.9,428.9,506.9
2019.281098,2019,4,13,14,25,152.1,428.3,507.4
2019.281156,2019,4,13,14,55,149.8,428.5,507.4
2019.281213,2019,4,13,15,25,146.8,428.5,508.2
2019.28127,2019,4,13,15,55,141.1,428.5,506.7
2019.281327,2019,4,13,16,25,145.1,428.9,507.4
2019.281384,2019,4,13,16,55,153.9,429.8,509.1
2019.281441,2019,4,13,17,25,153.8,429.5,510.3
2019.281498,2019,4,13,17,55,153.6,430.0,508.3
2019.281555,2019,4,13,18,25,158.1,431.3,507.6
2019.281612,2019,4,13,18,55,165.0,432.8,504.8
2019.281669,2019,4,13,19,25,161.6,432.9,502.0
2019.281726,2019,4,13,19,55,161.7,432.7,501.1
2019.281783,2019,4,13,20,25,173.3,434.4,501.7
2019.281841,2019,4,13,20,55,171.5,434.4,500.9
2019.281898,2019,4,13,21,25,169.1,435.6,500.5
2019.281955,2019,4,13,21,55,168.9,436.4,501.0
2019.282012,2019,4,13,22,25,175.9,435.7,500.9
2019.282069,2019,4,13,22,55,166.4,435.5,501.2
2019.282126,2019,4,13,23,25,161.1,434.4,499.9
2019.282183,2019,4,13,23,55,156.0,433.5,499.6
2019.28224,2019,4,14,0,25,148.6,433.0,499.5
2019.282297,2019,4,14,0,55,147.2,433.1,499.9
2019.282354,2019,4,14,1,25,147.4,432.7,501.3
2019.282411,2019,4,14,1,55,143.5,432.3,501.3
2019.282468,2019,4,14,2,25,145.5,432.9,501.3
2019.282525,2019,4,14,2,55,144.8,433.7,499.3
2019.282583,2019,4,14,3,25,143.5,433.8,498.8
2019.28264,2019,4,14,3,55,141.2,432.5,503.0
2019.282697,2019,4,14,4,25,138.7,432.3,503.6
2019.282754,2019,4,14,4,55,140.8,433.7,500.8
2019.282811,2019,4,14,5,25,146.6,435.1,497.9
2019.282868,2019,4,14,5,55,151.6,436.6,497.4
2019.282925,2019,4,14,6,25,158.6,438.1,496.3
2019.282982,2019,4,14,6,55,155.2,437.5,493.6
2019.283039,2019,4,14,7,25,153.5,437.4,495.3
2019.283096,2019,4,14,7,55,151.6,436.6,497.2
2019.283153,2019,4,14,8,25,155.4,437.3,496.0
2019.28321,2019,4,14,8,55,182.4,441.0,496.4
2019.283267,2019,4,14,9,25,199.6,444.4,497.2
2019.283325,2019,4,14,9,55,183.5,441.6,499.3
2019.283382,2019,4,14,10,25,178.8,440.0,499.4
2019.283439,2019,4,14,10,55,178.2,440.2,499.4
2019.283496,2019,4,14,11,25,177.9,439.5,497.8
2019.283553,2019,4,14,11,55,176.2,439.8,496.3
2019.28361,2019,4,14,12,25,179.1,440.1,497.9
2019.283664,2019,4,14,12,53,178.1,439.4,496.7
2019.283724,2019,4,14,13,25,170.5,438.5,501.8
2019.283782,2019,4,14,13,55,167.8,437.0,503.2
2019.283839,2019,4,14,14,25,173.0,437.4,504.6
2019.283896,2019,4,14,14,55,173.7,436.6,506.9
2019.283953,2019,4,14,15,25,172.0,436.1,507.3
2019.28401,2019,4,14,15,55,170.5,437.3,504.8
2019.284067,2019,4,14,16,25,170.8,437.0,505.4
2019.284124,2019,4,14,16,55,164.9,437.0,503.0
2019.284181,2019,4,14,17,25,170.3,438.0,505.5
2019.284238,2019,4,14,17,55,172.2,438.1,509.0
2019.284295,2019,4,14,18,25,173.4,438.7,509.3
2019.284352,2019,4,14,18,55,182.6,439.0,509.4
2019.284409,2019,4,14,19,25,188.3,442.2,510.8
2019.284467,2019,4,14,19,55,283.3,451.8,511.4
2019.284524,2019,4,14,20,25,257.3,449.7,511.0
2019.284581,2019,4,14,20,55,261.6,447.8,512.6
2019.284638,2019,4,14,21,25,190.2,443.1,510.9
2019.284695,2019,4,14,21,55,181.5,441.2,510.2
2019.284752,2019,4,14,22,25,179.4,440.4,511.1
2019.284809,2019,4,14,22,55,205.3,443.1,511.4
2019.284866,2019,4,14,23,25,207.5,444.1,512.0
2019.284923,2019,4,14,23,55,208.3,447.4,515.5
2019.28498,2019,4,15,0,25,191.8,445.5,513.4
2019.285037,2019,4,15,0,55,192.4,446.9,512.6
2019.285094,2019,4,15,1,25,207.9,450.8,516.3
2019.285151,2019,4,15,1,55,231.1,450.2,513.9
2019.285209,2019,4,15,2,25,219.6,451.6,517.2
2019.285266,2019,4,15,2,55,200.2,447.5,513.1
2019.285323,2019,4,15,3,25,273.4,451.4,510.1
2019.28538,2019,4,15,3,55,221.0,452.5,510.2
2019.285437,2019,4,15,4,25,229.4,456.7,506.5
2019.285494,2019,4,15,4,55,230.4,457.1,506.2
2019.285551,2019,4,15,5,25,255.1,458.5,506.0
2019.285608,2019,4,15,5,55,292.0,461.6,505.0
2019.285665,2019,4,15,6,25,305.9,467.8,503.3
2019.285722,2019,4,15,6,55,341.5,474.8,502.9
2019.285779,2019,4,15,7,25,343.4,473.9,502.8
2019.285836,2019,4,15,7,55,345.0,472.3,504.9
2019.285893,2019,4,15,8,25,329.9,467.7,507.7
2019.285951,2019,4,15,8,55,295.2,458.8,507.2
2019.286008,2019,4,15,9,25,251.9,455.0,506.9
2019.286065,2019,4,15,9,55,234.4,447.9,508.5
2019.286122,2019,4,15,10,25,202.5,443.1,509.9
2019.286179,2019,4,15,10,55,204.5,441.4,509.3
2019.286236,2019,4,15,11,25,185.0,439.1,510.1
2019.286293,2019,4,15,11,55,182.6,437.6,508.6
2019.28635,2019,4,15,12,25,172.7,436.1,509.6
2019.286407,2019,4,15,12,55,168.3,434.9,509.2
2019.286464,2019,4,15,13,25,155.0,432.7,510.5
2019.286521,2019,4,15,13,55,164.3,434.0,507.1
2019.286578,2019,4,15,14,25,154.5,432.3,509.8
2019.286635,2019,4,15,14,55,156.6,431.9,513.3
2019.286692,2019,4,15,15,25,178.9,433.6,518.0
2019.286749,2019,4,15,15,55,160.7,432.3,519.7
2019.286807,2019,4,15,16,25,189.4,432.7,518.5
2019.286864,2019,4,15,16,55,152.7,430.5,513.8
2019.286921,2019,4,15,17,25,162.8,431.8,510.3
2019.286978,2019,4,15,17,55,156.8,431.0,512.3
2019.287035,2019,4,15,18,25,155.2,432.4,511.8
2019.287092,2019,4,15,18,55,164.2,434.0,510.5
2019.287149,2019,4,15,19,25,175.2,436.4,508.7
2019.287206,2019,4,15,19,55,159.7,435.0,507.3
2019.287263,2019,4,15,20,25,155.0,434.8,507.0
2019.28732,2019,4,15,20,55,153.8,435.2,506.5
2019.287377,2019,4,15,21,25,159.5,436.0,506.8
2019.287434,2019,4,15,21,55,160.3,435.6,505.4
2019.287491,2019,4,15,22,25,166.9,437.4,504.6
2019.287549,2019,4,15,22,55,156.5,438.4,503.6
2019.287606,2019,4,15,23,25,168.2,437.3,503.2
2019.287663,2019,4,15,23,55,153.6,436.7,504.3
2019.28772,2019,4,16,0,25,151.5,436.8,503.0
2019.287777,2019,4,16,0,55,146.9,436.8,501.0
2019.287834,2019,4,16,1,25,147.2,438.3,500.1
2019.287891,2019,4,16,1,55,147.4,440.1,500.1
2019.287948,2019,4,16,2,25,150.4,439.0,498.1
2019.288005,2019,4,16,2,55,151.5,439.1,496.5
2019.288062,2019,4,16,3,25,153.9,439.3,496.2
2019.288119,2019,4,16,3,55,153.2,438.7,495.8
2019.288176,2019,4,16,4,25,160.8,439.3,497.6
2019.288233,2019,4,16,4,55,162.5,440.3,499.5
2019.288291,2019,4,16,5,25,169.4,442.4,500.3
2019.288348,2019,4,16,5,55,189.7,444.2,501.6
2019.288405,2019,4,16,6,25,190.2,445.8,502.9
2019.288462,2019,4,16,6,55,194.2,446.8,503.3
2019.288519,2019,4,16,7,25,216.7,448.3,503.0
