"","Sens.IRR","Sens.IAQ","Sens.SO2","Sens.H2S","Sens.OZO","Sens.NO2","Sens.CMO","Izero.IRR","Izero.IAQ","Izero.SO2","Izero.H2S","Izero.OZO","Izero.NO2","Izero.CMO","n.IRR","n.IAQ","n.SO2","n.H2S","n.OZO","n.NO2","n.CMO","IRR.IRR","IAQ.IRR","SO2.IRR","H2S.IRR","OZO.IRR","NO2.IRR","CMO.IRR","IRR.IAQ","IAQ.IAQ","SO2.IAQ","H2S.IAQ","OZO.IAQ","NO2.IAQ","CMO.IAQ","IRR.SO2","IAQ.SO2","SO2.SO2","H2S.SO2","OZO.SO2","NO2.SO2","CMO.SO2","IRR.H2S","IAQ.H2S","SO2.H2S","H2S.H2S","OZO.H2S","NO2.H2S","CMO.H2S","IRR.OZO","IAQ.OZO","SO2.OZO","H2S.OZO","OZO.OZO","NO2.OZO","CMO.OZO","IRR.NO2","IAQ.NO2","SO2.NO2","H2S.NO2","OZO.NO2","NO2.NO2","CMO.NO2","IRR.CMO","IAQ.CMO","SO2.CMO","H2S.CMO","OZO.CMO","NO2.CMO","CMO.CMO"
"5410ECF71920",41.32,12.64,7.8,259.5,89.41,16.95,3.82,11.423,151.203,12.675,28.219,3.481,0.378,71.221,9.06,11.72,11.22,10.5,26.18,12.72,13.93,1,0,-2.90640309526623e-16,-3.9255139421228e-18,-3.83622250808598e-17,9.19393905147481e-18,0,-1.23637440637037e-17,1,-1.97819905019259e-16,4.94549762548148e-17,8.04073696243398e-17,4.38163614153926e-17,0,0.191843748880699,-0.429023599964105,1.92567881140942,-0.120932629356511,-5.927687916464e-17,-1.43173225488839e-16,0,1.43083202419269,-0.975738854074756,-14.7401084619334,1.92567881140942,0,9.35930887275114e-16,0,-0.667604544826712,0.0170810647000959,1.09333595655503,0.0649555294396891,1.05256181071871,-0.0643115266349136,0,-0.0824738658045909,-1.48099321825882,1.00301960602746,-0.109094827843547,-0.860258767900406,1.05256181071871,0,-0.000434113663962127,-0.996794092165684,-0.0163017376940454,0.001123749127186,-1.12395537305662e-16,6.9166484495792e-18,1
"5410ECF71B5A",28.19,10.22,10.07,405.82,54.71,18.92,3.66,31.297,131.67,16.206,34.996,5.478,0.904,66.468,11.06,11.46,11.29,11.22,33.99,23.32,10.94,1,0,-7.36442167204986e-16,4.50637840455354e-17,1.82955766511575e-17,3.00330096399162e-17,0,-2.96733409463291e-17,1,1.18693363785316e-16,4.45100114194936e-17,1.61483221065322e-16,4.10201085162328e-18,0,0.767889878980333,-0.543818467129138,2.47759608960018,-0.184333149066254,-2.50763569682321e-16,4.08578537361825e-16,0,-2.00792848091845,0.160194450660461,-19.8601624946261,2.47759608960018,1.40790672756624e-15,-3.16779013702403e-15,0,-0.466318489733391,-0.0751756319030553,1.07557100424181,0.0582329309191952,1.01461199553035,-0.0174513263231218,0,0.395195009528573,-1.57555831555588,1.61328020562365,-0.181389305134806,-0.849534623857562,1.01461199553035,0,0.00818471192643406,-0.996503542365308,-0.0178426312229038,0.00142749176298403,-1.29649356662636e-16,1.72865808883515e-18,1
"5410ECF71B90",36.88,12.54,6.55,264.1,95.16,16.65,3.5,3.709,133.102,10.045,29.301,2.079,0.524,56.111,8.18,11.93,9.78,10.51,52.95,26.74,11.37,1,-2.54514261885012e-16,1.44496599425578e-15,-2.6681809169733e-17,0,-5.90376729189338e-18,0,2.93276381196492e-17,1,-4.69242209914388e-16,2.93276381196492e-17,0,3.23698792645615e-17,0,0.150519418261512,-0.673752784412645,2.83091034773034,-0.197880633306351,0,-7.34295856916897e-17,0,2.09700403059354,1.83766501305644,-26.1932810834098,2.83091034773034,0,5.16504507641616e-16,0,-0.595457700178665,-0.0480234882280584,1.08123046817636,0.0624076192454727,1.03823111664207,-0.0455783460205868,0,-0.109087544861703,-1.65571862562959,2.4253011636313,-0.223870896918703,-0.870868260639367,1.03823111664207,0,0.00431298632279638,-0.997592849310132,-0.0119613322558514,0.000936097124684053,2.42276682923083e-17,-8.6527386758244e-19,1
"5410ECF72FE9",31.13,9.86,7.57,257.35,50.02,22.2,3,36.296,170.283,16.214,29.264,0.336,0.34,55.622,11.16,10.68,12.35,11.38,25.99,18.12,10.34,1,1.10340947114086e-16,-7.74037685809324e-16,-6.9582237950324e-17,5.43449455516828e-17,3.15967356831651e-18,0,-6.27934377474328e-17,1,1.25586875494866e-16,4.70950783105746e-17,6.27934377474328e-17,-7.93081147291764e-18,0,0.761314978642587,-0.830624991446532,2.65223820791023,-0.209792042245699,0,-5.51851366354636e-17,0,-1.97111224579756,3.05847018263631,-20.8879672302178,2.65223820791023,0,4.74957402819127e-16,0,-0.798375487097142,0.164728505659085,-0.883832916245678,0.257368947809996,1.01455356802257,-0.0174503213699882,0,0.482435036226299,-1.86064359569506,2.49668722719976,-0.27642773496006,-0.846137675730824,1.01455356802257,0,0.00619591521102115,-0.993158618527624,-0.02406938000537,0.00210388795842475,-5.34085226987855e-17,1.72285557092856e-18,1
"5410ECF737C",42.72,12.41,5.67,235.77,47.72,15.44,3.51,10.111,168.939,12.228,28.48,4.455,0.541,68.37,-25.55,12.19,10.14,10.86,25.5,26.72,14.26,1,0,-5.52135364010438e-16,1.02802559510958e-16,6.75712780193063e-17,-8.88462125443225e-18,0,5.20122389791829e-17,1,4.16097911833463e-16,-2.60061194895914e-17,-1.69382093418775e-16,-4.16234609474157e-17,0,0.274495388509763,-0.290692545213939,2.88308236101381,-0.201815765270967,-2.16757509024417e-16,1.54425417923288e-16,0,0.690065878431949,-1.5115350683723,-26.9011765859115,2.88308236101381,2.95764681006987e-15,-1.29397047940557e-15,0,-0.468636538306994,-0.0673769869505609,1.51885603061362,0.0347474624233855,1.03076996784905,-0.0358707948811467,0,-0.0905552302710147,-1.36308961388891,1.92337772233267,-0.194044043044293,-0.884194478420913,1.03076996784905,0,0.0161765138344707,-0.999127922364358,-0.00864924708304127,0.000605447295812879,9.70597970960455e-17,-4.33302665607346e-18,1
"5410ECF73F83",23.37,13.23,7.37,260.17,92.18,16.49,3.76,9.312,152.886,10.725,30.015,0.212,0.435,64.101,7.38,11.28,10.32,10.28,-125.91,17.94,13.41,1,5.15528583277781e-16,8.95372044936075e-16,8.48032010121797e-18,-3.64079653845095e-17,-3.58041183392241e-17,0,2.96675076470905e-17,1,7.12020183530171e-16,-4.45012614706357e-17,-2.34793119249451e-17,2.01723685647115e-17,0,0.278673315247432,-0.83923704485826,2.52056592754432,-0.169886143516487,-1.55037669731039e-16,-1.64060093043543e-17,0,0.951434491877856,3.17859117000385,-22.5603253344854,2.52056592754431,1.36394959517305e-15,-6.39351372737365e-17,0,-0.49837117918129,-0.327799540484019,1.36914860118882,0.0326518070033714,1.01277297117976,-0.0161030902417582,0,-0.0691158950265875,-1.53194568136519,1.51738065892281,-0.129467854115676,-0.803331520739788,1.01277297117976,0,0.000241113530574309,-0.995905574181137,-0.0135985792073981,0.0010165442385787,1.01065815594209e-16,-1.72762077938818e-18,1
"5410ECF73F87",37.44,11.96,7.54,283.09,89.17,16.75,4.08,21.387,154.544,13.517,30.978,2.242,0.287,76.608,20.1,12.04,10.11,10.42,7.68,16.87,13.63,1,0,9.59233652509788e-16,-1.0179890476682e-16,3.86010952749033e-17,-5.13057140157535e-17,0,-1.20440234867093e-16,1,0,1.50550293583866e-17,-8.46574369725474e-17,1.06960866950085e-17,0,0.670094336386815,-0.201388659053724,3.00875125389709,-0.231673846550076,5.99773448883679e-17,8.96217923386306e-17,0,-2.10641995307551,-2.70793949280878,-26.0876786220401,3.00875125389708,0,-1.01473712539971e-15,0,-0.366052651225463,0.111639287947552,0.947044726666237,0.0782641134691715,1.06046400984518,-0.0748687590950696,0,0.24662850309908,-1.19838883243548,2.60221934813855,-0.268169153581056,-0.856430734350966,1.06046400984518,0,0.0170825188844273,-0.998972917838826,-0.015344631394875,0.00118153661740539,5.97864911491821e-17,-4.33235443110015e-18,1
"5410ECF7469B",31.4,12.46,7.88,208.92,94.89,15.36,2.87,15.383,150.586,12.078,28.671,0.127,0.779,62.679,9.14,11.64,10.54,10.47,69.94,78.65,12.42,1,-2.40496715415268e-16,-2.95029772876269e-16,0,-7.72275267829444e-19,2.65427815600318e-17,0,-3.14259227892126e-17,1,-2.51407382313701e-16,0,-9.43118317313606e-17,3.21846639815197e-17,0,0.437798291546281,-0.849369050996706,2.68169416565254,-0.180478017348416,-3.56731741044671e-16,2.05687434428035e-17,0,-0.386304480628245,3.5805208171873,-24.9880262355504,2.68169416565254,3.72991232080317e-15,-2.33119520050198e-16,0,-0.401637135353803,-0.556991499988019,2.51799197859841,-0.0631592277832173,1.02369023952304,-0.0286633267066453,0,0.073489942559219,-1.39340616194398,1.04045101665527,-0.0950806525800405,-0.846079982965794,1.02369023952304,0,0.00286591929012335,-0.9948005443276,-0.0177844593677744,0.00129689411545124,-4.31425964539899e-17,3.45140771631919e-18,1
"5410ECF74927",37.78,12.98,6.14,240.74,90.84,15.29,3.34,6.86,137.005,10.994,29.566,0.411,0.997,58.723,6.36,11.84,10.09,10.82,15.5,21.74,16.4,1,-2.57801700830177e-16,7.79041543032871e-16,-1.43252069047493e-16,7.81016427533613e-17,-2.51458507814177e-17,0,-3.81124131994466e-17,1,-2.03266203730382e-16,-6.35206886657444e-17,6.31508679496965e-17,5.88943090197942e-17,0,0.114974720656446,-0.541592916337627,2.83655111692037,-0.208770162205339,-1.77493174553255e-16,2.69214275084779e-16,0,2.43376738238524,0.490392885022101,-24.9531401755485,2.83655111692037,1.56057642654186e-15,-2.70662473978354e-15,0,-0.620032417894169,-0.0892766256829046,1.30496963820294,0.0382405517807576,1.01580672464864,-0.0180813596987457,0,-0.0985743311870651,-1.75094964870115,1.98003375448424,-0.195523582784751,-0.888018238687844,1.01580672464864,0,0.00163662386878346,-0.997346194709946,-0.0138991004729098,0.00102297379480615,-9.6021652098991e-17,1.73011985763948e-18,1
"5410ECF719E6",23.13,13.03,8.58,324.79,47.14,27.39,4.2,11.194,112.369,11.866,30.806,0.619,0.729,43.804,9.85,10.67,10.87,10.55,22.14,31.57,10.69,1,-1.76516568893242e-16,5.9881233067397e-17,1.08368399115183e-17,1.11022302462516e-16,-3.65657580528923e-17,0,7.42897579824502e-17,1,7.42897579824502e-17,-1.39293296217094e-17,-7.04723862289129e-18,-1.3875973059444e-17,0,0.428510134864878,-0.564604481374859,1.8831458297585,-0.103949649802669,6.91172341608732e-17,-3.75337918780166e-17,0,1.39112074520148,0.741023213312667,-15.9990186550452,1.8831458297585,0,1.91173589156196e-16,0,-0.726470844493914,-0.0804089512545177,0.284857377288641,0.131241517666806,1.02619643472677,-0.0259627697985874,0,0.500446478758615,-1.41638598977907,1.34935625098674,-0.144272800751645,-1.03543220263932,1.02619643472677,0,0.00958999873866893,-0.995105582885232,-0.0149717814363702,0.000726442335287632,3.45246603141319e-18,-1.7262330157066e-18,1
"5410ECF71ACD",32.8,11.81,9.32,374.55,51.07,24.45,2.41,12.25,107.398,11.209,31.549,1.925,1.233,34.401,13.43,11.02,11.73,11.08,38.17,-17.76,11.56,1,0,0,-5.75334520715736e-17,1.56212431726907e-17,-3.0511382140024e-19,0,5.36624250702132e-17,1,0,0,1.31537611916207e-16,-2.32721322509044e-17,0,0.326756772477043,-0.631079890649686,2.34536537039886,-0.157139479816724,-6.29259498840074e-17,1.84155017025058e-16,0,1.06183921676055,0.848953591786349,-20.0800801552069,2.34536537039886,0,-1.4718555325602e-15,0,-0.557703917335021,0.0859425781640605,0.107286306572582,0.145060997070217,1.02115961169956,-0.0227718593409003,0,0.05941706108856,-1.80521811349248,1.79035695907616,-0.189423853952253,-0.948861511191236,1.02115961169956,0,0.0131431402847461,-0.995351796179306,-0.0155822322624711,0.000944009561585619,4.31665031921981e-17,-1.72666012768792e-18,1
"5410ECF71BAB",29.86,11.38,8.08,330.76,49.65,21.71,2.88,5.853,105.107,11.399,28.248,5.402,1.384,44.278,20.45,10.8,11.9,11.11,30.16,87.96,10.58,1,0,-4.09475243483158e-16,1.27961013588487e-17,-5.55111512312578e-17,-8.13277415540115e-18,0,0,1,-3.85243180602742e-16,1.20388493938357e-17,1.21856708495893e-17,-6.17369458393583e-18,0,0.228454562071473,-0.583649968304094,1.94453410907281,-0.106949375999004,-3.01083208782504e-17,-2.10437788648701e-18,0,1.86628068960958,1.02636306007444,-17.1733474376874,1.94453410907281,0,1.24843881815401e-17,0,-0.515979805311808,0.141278830433578,-0.0744037928374565,0.150757546384249,1.01783737609179,-0.0185246402448705,0,-0.0630388431948219,-2.08760503191928,1.44754573428582,-0.149139069132338,-0.98007560943878,1.01783737609179,0,0.0277572808723958,-0.994849786591271,-0.0157834722378865,0.000768090973083765,0,5.55111512312578e-17,1
"5410ECF71CE8",33.08,12.45,7.57,360.16,45.06,22.38,2.69,13.721,99.331,12.581,27.573,0.384,0.822,43.619,27.32,11.39,11.87,11.04,21.14,47.9,10.95,1,4.42970708810317e-16,0,1.57613077751085e-17,3.12429902902804e-17,1.83235782063393e-17,0,-3.11346051249748e-17,1,0,6.22692102499495e-17,1.35077487334317e-16,3.74260996449213e-18,0,0.40344883226082,-0.680512534479614,1.92021465849241,-0.0938984968002791,-9.83420533193393e-17,1.39960850027983e-17,0,0.0562610989607406,2.08819088915367,-18.8182956746915,1.92021465849241,4.70273010368139e-16,-8.08281736570239e-17,0,-0.41442747876588,0.079097021379079,-0.0898218219756537,0.157307110398949,1.01761232532048,-0.0178082156931085,0,-0.0112579269637732,-1.52910157908518,1.39153119771479,-0.143178635816246,-1.00641858974196,1.01761232532048,0,0.0863899951593309,-0.994079540950027,-0.0167058675288838,0.000816916922162431,0,1.11022302462516e-16,1
"5410ECF71DD4",26.76,11.62,9.34,339.26,54.68,18.64,3.33,7.456,115.063,12.498,30.275,8.603,0.522,35.663,-12.17,11.44,12.25,11.63,32.76,18.91,11.27,1,4.46018238732581e-16,1.53182459974463e-16,-1.69114264885109e-18,8.43203150238953e-17,-5.79707362799157e-18,0,-6.42730492351764e-17,1,1.28546098470353e-16,-4.82047869263823e-17,9.17641226218623e-17,1.96701708243276e-17,0,0.349617439126715,-0.660945560881593,2.07687770513321,-0.124612662307993,-3.19960504610231e-16,-1.34743497732487e-17,0,0.961376014554758,0.965759348026549,-17.9479617522202,2.07687770513321,2.665344681423e-15,0,0,-0.396623598312133,-0.0359202514282637,0.787238067179992,0.0838664747794822,1.02175203827271,-0.0228872456573086,0,-0.0605186165285829,-1.40470128521109,1.23072514309049,-0.140841669758721,-0.97107313717438,1.02175203827271,0,0.0413524202146661,-0.993949782218604,-0.0175201664825171,0.000951209988951025,-7.41418049097358e-17,1.72422802115665e-18,1
"5410ECF72225",33.8,10.98,7.63,370.96,40.13,20.92,2.76,11.005,91.785,11.47,28.876,2.026,1.048,36.917,14.35,11.71,11.78,11.67,25.75,10.38,10.71,1,0,-2.3560855524606e-16,0,5.8902138811515e-17,4.33837546687131e-17,0,2.65296567499749e-17,1,-2.12237253999799e-16,0,5.30593134999498e-17,-7.20476059692859e-17,0,0.377511394547814,-0.610552541548809,2.10277095376034,-0.117544896315203,0,5.94432375632085e-17,0,0.466701349770777,1.27822077904846,-19.7275662568934,2.10277095376034,0,-6.31817425905554e-17,0,-0.617306075317134,0.108510425710811,-0.551927591981224,0.180684067897408,1.00602654163608,-0.00623736455814368,0,0.115733186121203,-1.77411526052784,1.74677348214689,-0.167211654693578,-0.972022844528779,1.00602654163608,0,0.0224686645408914,-0.995420855938384,-0.0157707821532029,0.000881586722364047,-1.11022302462516e-16,0,1
